GameDate,HomeTeamName,HomeTeamScore,AwayTeamName,AwayTeamScore
1/28/2017,Ball State,84,Western Michigan,78
1/28/2017,Bowling Green State,72,Ohio,96
1/28/2017,BYU,85,Loyola Marymount,77
1/28/2017,Bryant,73,Fairleigh Dickinson,72
1/28/2017,Butler,81,Georgetown,85
1/28/2017,Cal State Fullerton,81,Cal Poly,71
1/28/2017,UC-Davis,74,UC-Irvine,65
1/28/2017,UC-Riverside,59,Cal State Northridge,63
1/28/2017,Campbell,40,Liberty,72
1/28/2017,Canisius,78,Manhattan,64
1/28/2017,Central Arkansas,80,Incarnate Word,81
1/28/2017,Central Connecticut,61,LIU-Brooklyn,52
1/28/2017,Charleston Southern,76,Gardner-Webb,85
1/28/2017,Chicago State,77,Grand Canyon,85
1/28/2017,Coastal Carolina,50,Texas State,52
1/28/2017,Colorado,74,Oregon,65
1/28/2017,Columbia,65,Harvard,62
1/28/2017,UConn,78,Tulane,68
1/28/2017,Coppin State,74,Morgan State,76
1/28/2017,Cornell,75,Dartmouth,62
1/28/2017,Creighton,83,DePaul,66
1/28/2017,Delaware,66,James Madison,61
1/28/2017,Delaware State,68,Florida A&M,81
1/28/2017,Drake,63,Northern Iowa,71
1/28/2017,Drexel,76,College of Charleston,90
1/28/2017,ETSU,76,Chattanooga,71
1/28/2017,Eastern Illinois,75,SIU-Edwardsville,60
1/28/2017,Fairfield,72,Marist,62
1/28/2017,Florida Gulf Coast,78,Jacksonville,56
1/28/2017,Fordham,66,Davidson,84
1/28/2017,George Washington,63,Saint Louis,55
1/28/2017,Georgia,59,Texas,57
1/28/2017,Georgia Tech,62,Notre Dame,60
1/28/2017,Grambling,61,Arkansas-Pine Bluff,53
1/28/2017,Hartford,61,Albany (NY),74
1/28/2017,Hawaii,78,UCSB,56
1/28/2017,Hofstra,70,Elon,84
1/28/2017,Houston,79,Temple,66
1/28/2017,Howard,70,Savannah State,73
1/28/2017,Indiana State,66,Loyola (IL),81
1/28/2017,Iowa,85,Ohio State,72
1/28/2017,Jackson State,83,Mississippi Valley State,68
1/28/2017,Jacksonville State,69,Morehead State,72
1/28/2017,Kent State,98,Central Michigan,105
1/28/2017,Kentucky,73,Kansas,79
1/28/2017,Lafayette,62,Loyola (MD),70
1/28/2017,Lamar,85,Northwestern State,64
1/28/2017,Louisiana,88,Little Rock,82
1/28/2017,Louisiana-Monroe,63,Arkansas State,73
1/28/2017,Marquette,78,Providence,79
1/28/2017,Marshall,68,UTEP,91
1/28/2017,UMBC,105,New Hampshire,103
1/28/2017,Maryland-Eastern Shore,92,South Carolina State,69
1/28/2017,UMass,74,George Mason,76
1/28/2017,UMass-Lowell,97,Fisher College,73
1/28/2017,Memphis,57,East Carolina,50
1/28/2017,Mercer,82,Citadel,66
1/28/2017,Miami (FL),77,UNC,62
1/28/2017,Miami (OH),57,Eastern Michigan,74
1/28/2017,Middle Tennessee,71,Louisiana Tech,61
1/28/2017,Minnesota,78,Maryland,85
1/28/2017,Ole Miss,75,Baylor,78
1/28/2017,Missouri,53,South Carolina,63
1/28/2017,UMKC,63,Cal State Bakersfield,74
1/28/2017,Montana,77,Idaho,85
1/28/2017,Montana State,91,Eastern Washington,90
1/28/2017,Mount St. Mary's,67,Sacred Heart,53
1/28/2017,Murray State,94,UT-Martin,86
1/28/2017,Navy,60,Holy Cross,47
1/28/2017,Omaha,84,South Dakota State,88
1/28/2017,Nevada,82,New Mexico,65
1/28/2017,Niagara,80,Rider,67
1/28/2017,Nicholls State,78,McNeese State,74
1/28/2017,NJIT,62,Lipscomb,66
1/28/2017,Norfolk State,73,Bethune-Cookman,66
1/28/2017,UNC Asheville,80,Radford,69
1/28/2017,North Carolina Central,82,North Carolina A&T,59
1/28/2017,UNC Greensboro,67,Furman,73
1/28/2017,North Texas,67,Old Dominion,73
1/28/2017,Northeastern,69,Towson,62
1/28/2017,Northern Arizona,68,North Dakota,67
1/28/2017,Oklahoma,52,Florida,84
1/28/2017,Oklahoma State,99,Arkansas,71
1/28/2017,Oral Roberts,83,Fort Wayne,87
1/28/2017,Pacific,60,San Francisco,81
1/28/2017,Penn State,71,Illinois,67
1/28/2017,Pepperdine,49,Gonzaga,96
1/28/2017,Pitt,60,Clemson,67
1/28/2017,Portland,52,San Diego,68
1/28/2017,Prairie View,70,Alabama A&M,65
1/28/2017,Presbyterian,71,Longwood,62
1/28/2017,Rhode Island,71,St. Bonaventure,59
1/28/2017,Rice,84,Charlotte,67
1/28/2017,Richmond,101,Duquesne,90
1/28/2017,Rutgers,54,Wisconsin,61
1/28/2017,Sacramento State,80,Portland State,77
1/28/2017,Saint Francis (PA),89,Robert Morris,83
1/28/2017,St. Joseph's,73,La Salle,72
1/28/2017,Sam Houston State,71,Southeastern Louisiana,69
1/28/2017,San Diego State,77,Colorado State,78
1/28/2017,San Jose State,76,UNLV,72
1/28/2017,Santa Clara,59,Saint Mary's,72
1/28/2017,Seattle,96,Texas-Rio Grande Valley,84
1/28/2017,South Alabama,78,Georgia Southern,66
1/28/2017,USC Upstate,79,Kennesaw State,73
1/28/2017,South Dakota,88,Denver,83
1/28/2017,Southern Illinois,85,Missouri State,84
1/28/2017,Southern Utah,71,Northern Colorado,89
1/28/2017,Stephen F. Austin,71,New Orleans,61
1/28/2017,Stetson,88,North Florida,74
1/28/2017,Stony Brook,64,Vermont,71
1/28/2017,Syracuse,82,Florida State,72
1/28/2017,Tennessee,70,Kansas State,58
1/28/2017,Tennessee State,76,Belmont,93
1/28/2017,Tennessee Tech,66,Eastern Kentucky,79
1/28/2017,Texas A&M-Corpus Christi,72,Abilene Christian,60
1/28/2017,TCU,80,Auburn,88
1/28/2017,Texas Southern,70,Alabama State,68
1/28/2017,Texas Tech,77,LSU,64
1/28/2017,Toledo,72,Northern Illinois,74
1/28/2017,Troy,72,Georgia State,78
1/28/2017,Tulsa,77,UCF,66
1/28/2017,Utah,86,Oregon State,78
1/28/2017,Utah State,78,Fresno State,65
1/28/2017,Utah Valley,69,New Mexico State,74
1/28/2017,Vanderbilt,84,Iowa State,78
1/28/2017,VMI,67,Samford,69
1/28/2017,Wagner,66,St. Francis (NY),64
1/28/2017,Wake Forest,83,Duke,85
1/28/2017,West Virginia,81,Texas A&M,77
1/28/2017,Western Carolina,68,Wofford,62
1/28/2017,Western Illinois,78,IUPUI,69
1/28/2017,Western Kentucky,81,UTSA,66
1/28/2017,William & Mary,96,UNC Wilmington,78
1/28/2017,Winthrop,80,High Point,83
1/28/2017,Wyoming,65,Boise State,80
1/28/2017,Youngstown State,67,Cleveland State,64
1/29/2017,American,65,Colgate,70
1/29/2017,Arizona,77,Washington,66
1/29/2017,Arizona State,83,Washington State,91
1/29/2017,Bradley,49,Wichita State,64
1/29/2017,California,66,Stanford,55
1/29/2017,Cincinnati,94,South Florida,53
1/29/2017,Detroit,93,Green Bay,92
1/29/2017,Evansville,59,Illinois State,69
1/29/2017,UIC,86,Wright State,88
1/29/2017,Iona,69,St. Peter's,66
1/29/2017,Louisville,85,NC State,60
1/29/2017,Maine,54,Binghamton,65
1/29/2017,Michigan State,70,Michigan,62
1/29/2017,Nebraska,83,Purdue,80
1/29/2017,Northwestern,68,Indiana,55
1/29/2017,Oakland,79,Milwaukee,70
1/29/2017,St. John's (NY),77,Xavier,82
1/29/2017,Valparaiso,65,Northern Kentucky,58
1/29/2017,Villanova,61,Virginia,59
1/29/2017,Virginia Tech,85,Boston College,79
1/30/2017,Appalachian State,55,Texas State,68
1/30/2017,Belmont,92,SIU-Edwardsville,69
1/30/2017,Canisius,66,Rider,72
1/30/2017,Coastal Carolina,72,Texas-Arlington,70
1/30/2017,Delaware State,74,North Carolina Central,82
1/30/2017,Florida Gulf Coast,74,North Florida,59
1/30/2017,Grambling,77,Mississippi Valley State,74
1/30/2017,Hampton,77,Coppin State,65
1/30/2017,Howard,68,South Carolina State,77
1/30/2017,Jackson State,74,Arkansas-Pine Bluff,59
1/30/2017,Lehigh,59,Boston University,76
1/30/2017,Louisiana,69,Arkansas State,88
1/30/2017,Louisiana-Monroe,68,Little Rock,52
1/30/2017,Marist,71,Monmouth,83
1/30/2017,Maryland-Eastern Shore,82,Savannah State,87
1/30/2017,Mercer,62,Western Carolina,47
1/30/2017,Morgan State,77,Florida A&M,60
1/30/2017,New Mexico State,98,Northern New Mexico,75
1/30/2017,NJIT,53,Kennesaw State,54
1/30/2017,Norfolk State,83,North Carolina A&T,69
1/30/2017,Notre Dame,74,Duke,84
1/30/2017,Oklahoma,66,Oklahoma State,68
1/30/2017,Prairie View,72,Alabama State,52
1/30/2017,Quinnipiac,75,Siena,84
1/30/2017,South Alabama,80,Georgia State,83
1/30/2017,USC Upstate,80,Lipscomb,92
1/30/2017,Stetson,86,Jacksonville,89
1/30/2017,Texas Southern,92,Alabama A&M,47
1/30/2017,Troy,83,Georgia Southern,76
1/30/2017,William & Mary,108,Drexel,85
1/31/2017,Auburn,77,Tennessee,87
1/31/2017,Ball State,81,Toledo,80
1/31/2017,Boston College,80,Wake Forest,85
1/31/2017,Bowling Green State,83,Miami (OH),72
1/31/2017,Buffalo,101,Central Michigan,91
1/31/2017,Butler,67,Creighton,76
1/31/2017,Colorado State,76,Boise State,79
1/31/2017,DePaul,73,Georgetown,76
1/31/2017,Eastern Michigan,64,Kent State,70
1/31/2017,Fairfield,78,Manhattan,49
1/31/2017,Fordham,66,Dayton,75
1/31/2017,Grand Canyon,95,Bethesda University (CA),66
1/31/2017,Illinois,43,Wisconsin,57
1/31/2017,Iowa State,72,West Virginia,85
1/31/2017,Kentucky,90,Georgia,81
1/31/2017,Liberty,71,Presbyterian,51
1/31/2017,Ole Miss,88,Mississippi State,61
1/31/2017,UMKC,93,Ottawa (KS),67
1/31/2017,Missouri State,82,Loyola (IL),81
1/31/2017,UNC,80,Pitt,78
1/31/2017,Northern Illinois,73,Akron,76
1/31/2017,Ohio State,71,Maryland,77
1/31/2017,Oral Roberts,69,Denver,93
1/31/2017,Rhode Island,82,George Washington,70
1/31/2017,Rutgers,63,Iowa,83
1/31/2017,St. Joseph's,60,Davidson,75
1/31/2017,San Diego State,77,Wyoming,68
1/31/2017,Texas A&M,54,Vanderbilt,68
1/31/2017,Tulane,71,Temple,79
1/31/2017,Western Michigan,90,Ohio,85
2/1/2017,Abilene Christian,70,New Orleans,69
2/1/2017,Albany (NY),90,UMass-Lowell,77
2/1/2017,Arkansas,87,Alabama,68
2/1/2017,Army,80,Lafayette,73
2/1/2017,Bethune-Cookman,67,Stetson,76
2/1/2017,Binghamton,74,UMBC,92
2/1/2017,Bucknell,80,American,60
2/1/2017,Cal State Northridge,108,Long Beach State,98
2/1/2017,Campbell,68,Gardner-Webb,80
2/1/2017,Clemson,74,Georgia Tech,62
2/1/2017,Delaware State,82,North Carolina A&T,65
2/1/2017,Drake,69,Wichita State,77
2/1/2017,Duquesne,64,St. Bonaventure,71
2/1/2017,Eastern Kentucky,81,Austin Peay,83
2/1/2017,Fresno State,73,Air Force,64
2/1/2017,Hampton,66,Maryland-Eastern Shore,65
2/1/2017,Holy Cross,56,Colgate,50
2/1/2017,Houston,82,UCF,64
2/1/2017,Illinois State,57,Northern Iowa,51
2/1/2017,Indiana,110,Penn State,102
2/1/2017,Indiana State,85,Evansville,84
2/1/2017,IUPUI,86,North Dakota State,81
2/1/2017,Jacksonville State,74,Southeast Missouri State,62
2/1/2017,Kansas,73,Baylor,68
2/1/2017,Kansas State,80,TCU,86
2/1/2017,La Salle,88,UMass,78
2/1/2017,Longwood,68,High Point,92
2/1/2017,LSU,63,South Carolina,88
2/1/2017,Loyola (MD),62,Lehigh,60
2/1/2017,Miami (FL),57,Florida State,75
2/1/2017,Omaha,91,South Dakota,83
2/1/2017,UNLV,77,New Mexico,80
2/1/2017,UNC Asheville,91,Charleston Southern,73
2/1/2017,NC State,93,Syracuse,100
2/1/2017,Providence,57,Villanova,66
2/1/2017,Purdue,80,Northwestern,59
2/1/2017,Radford,65,Winthrop,81
2/1/2017,Saint Louis,76,George Mason,74
2/1/2017,South Dakota State,98,Western Illinois,65
2/1/2017,Southeastern Louisiana,72,Nicholls State,44
2/1/2017,Southern Illinois,85,Bradley,65
2/1/2017,SMU,86,East Carolina,46
2/1/2017,St. John's (NY),86,Marquette,72
2/1/2017,Stony Brook,64,New Hampshire,61
2/1/2017,Tennessee Tech,46,UT-Martin,75
2/1/2017,Texas,62,Texas Tech,58
2/1/2017,Texas A&M-Corpus Christi,90,Houston Baptist,79
2/1/2017,Tulsa,55,Cincinnati,57
2/1/2017,Utah State,74,Nevada,57
2/1/2017,Vermont,74,Maine,53
2/1/2017,Virginia,71,Virginia Tech,48
2/1/2017,VCU,81,Richmond,74
2/1/2017,Washington,74,USC,82
2/1/2017,Washington State,79,UCLA,95
2/1/2017,Xavier,72,Seton Hall,70
2/2/2017,Boston University,61,Navy,70
2/2/2017,BYU,75,Gonzaga,85
2/2/2017,Cal Poly,74,UC-Davis,70
2/2/2017,California,77,Utah,75
2/2/2017,UC-Riverside,63,Hawaii,72
2/2/2017,UCSB,53,Cal State Fullerton,79
2/2/2017,Central Arkansas,107,Northwestern State,97
2/2/2017,Central Connecticut,60,Wagner,70
2/2/2017,Charlotte,75,Florida Atlantic,77
2/2/2017,Chattanooga,91,UNC Greensboro,68
2/2/2017,Citadel,90,Wofford,100
2/2/2017,Cleveland State,90,Detroit,73
2/2/2017,Eastern Washington,77,Sacramento State,72
2/2/2017,Elon,67,James Madison,61
2/2/2017,Fairfield,81,Niagara,61
2/2/2017,Fairleigh Dickinson,70,Sacred Heart,74
2/2/2017,Florida,93,Missouri,54
2/2/2017,Green Bay,84,UIC,80
2/2/2017,Hofstra,73,Delaware,65
2/2/2017,Idaho,89,Portland State,72
2/2/2017,Idaho State,91,Northern Arizona,90
2/2/2017,Incarnate Word,79,McNeese State,87
2/2/2017,LIU-Brooklyn,63,Robert Morris,67
2/2/2017,Louisiana Tech,76,Western Kentucky,67
2/2/2017,Mercer,68,Furman,70
2/2/2017,Milwaukee,53,Valparaiso,71
2/2/2017,Mount St. Mary's,77,Bryant,70
2/2/2017,Murray State,69,Belmont,81
2/2/2017,Nebraska,61,Michigan State,72
2/2/2017,UNC Wilmington,66,College of Charleston,67
2/2/2017,Old Dominion,64,Florida International,57
2/2/2017,Oregon,71,Arizona State,70
2/2/2017,Oregon State,54,Arizona,71
2/2/2017,Pacific,70,Saint Mary's,74
2/2/2017,Portland,45,Santa Clara,60
2/2/2017,Sam Houston State,72,Stephen F. Austin,63
2/2/2017,Samford,82,Western Carolina,63
2/2/2017,San Diego,53,Loyola Marymount,72
2/2/2017,San Francisco,77,Pepperdine,56
2/2/2017,South Florida,75,Memphis,85
2/2/2017,Southern Miss,91,Marshall,76
2/2/2017,St. Francis (NY),61,Saint Francis (PA),78
2/2/2017,Stanford,74,Colorado,81
2/2/2017,Tennessee State,67,Eastern Illinois,77
2/2/2017,UTEP,63,Alabama-Birmingham,59
2/2/2017,UTSA,59,Middle Tennessee,69
2/2/2017,Towson,104,Drexel,103
2/2/2017,VMI,71,ETSU,81
2/2/2017,Weber State,90,Southern Utah,74
2/2/2017,William & Mary,94,Northeastern,69
2/2/2017,Youngstown State,76,Oakland,90
2/3/2017,Ball State,69,Buffalo,96
2/3/2017,Central Michigan,86,Western Michigan,82
2/3/2017,Columbia,78,Yale,87
2/3/2017,Cornell,70,Brown,81
2/3/2017,Dartmouth,64,Princeton,69
2/3/2017,Davidson,59,Rhode Island,70
2/3/2017,Harvard,69,Penn,59
2/3/2017,Monmouth,71,St. Peter's,70
2/3/2017,Rider,76,Iona,95
2/4/2017,Abilene Christian,71,Sam Houston State,64
2/4/2017,Air Force,74,Wyoming,83
2/4/2017,Alabama,77,Auburn,82
2/4/2017,Alabama A&M,66,Mississippi Valley State,68
2/4/2017,Alabama State,77,Arkansas-Pine Bluff,65
2/4/2017,Albany (NY),65,Stony Brook,72
2/4/2017,Alcorn State,69,Jackson State,58
2/4/2017,American,55,Lehigh,70
2/4/2017,Little Rock,75,Coastal Carolina,82
2/4/2017,Arkansas State,79,Appalachian State,78
2/4/2017,Austin Peay,66,Tennessee State,70
2/4/2017,Baylor,54,Kansas State,56
2/4/2017,Bethune-Cookman,82,Delaware State,88
2/4/2017,Boise State,72,Utah State,70
2/4/2017,Boston College,67,Louisville,90
2/4/2017,Bowling Green State,104,Toledo,100
2/4/2017,Bradley,79,Drake,72
2/4/2017,BYU,73,Portland,62
2/4/2017,Cal Poly,56,UC-Riverside,67
2/4/2017,Cal State Northridge,72,Hawaii,76
2/4/2017,UCSB,64,UC-Davis,67
2/4/2017,Central Arkansas,68,Southeastern Louisiana,66
2/4/2017,UCF,72,Memphis,57
2/4/2017,Charleston Southern,71,Presbyterian,65
2/4/2017,Charlotte,95,Florida International,80
2/4/2017,Chattanooga,77,Western Carolina,65
2/4/2017,Cincinnati,82,UConn,68
2/4/2017,Citadel,91,Furman,99
2/4/2017,Cleveland State,51,Oakland,53
2/4/2017,Colgate,55,Navy,52
2/4/2017,College of Charleston,71,Elon,58
2/4/2017,Columbia,83,Brown,78
2/4/2017,Cornell,71,Yale,78
2/4/2017,Creighton,80,Xavier,82
2/4/2017,Dartmouth,74,Penn,71
2/4/2017,Dayton,90,Duquesne,53
2/4/2017,Denver,76,Fort Wayne,73
2/4/2017,DePaul,79,Marquette,92
2/4/2017,Duke,72,Pitt,64
2/4/2017,East Carolina,74,Tulane,65
2/4/2017,Eastern Illinois,68,Tennessee Tech,87
2/4/2017,Eastern Washington,130,Portland State,124
2/4/2017,Evansville,74,Missouri State,66
2/4/2017,Fairleigh Dickinson,59,Wagner,68
2/4/2017,Florida,88,Kentucky,66
2/4/2017,Florida A&M,71,Howard,62
2/4/2017,Fresno State,67,San Diego State,70
2/4/2017,Gardner-Webb,90,Longwood,64
2/4/2017,George Mason,95,La Salle,75
2/4/2017,Georgetown,66,Seton Hall,68
2/4/2017,Georgia Southern,76,Louisiana-Monroe,62
2/4/2017,Georgia State,85,Louisiana,82
2/4/2017,Gonzaga,90,Santa Clara,55
2/4/2017,Grand Canyon,62,Cal State Bakersfield,65
2/4/2017,Green Bay,86,Valparaiso,69
2/4/2017,Hartford,66,Vermont,79
2/4/2017,Harvard,56,Princeton,57
2/4/2017,High Point,71,UNC Asheville,74
2/4/2017,Hofstra,79,Drexel,77
2/4/2017,Houston Baptist,84,Incarnate Word,70
2/4/2017,Idaho,81,Sacramento State,67
2/4/2017,Idaho State,94,Southern Utah,68
2/4/2017,Illinois,59,Minnesota,68
2/4/2017,Jacksonville,57,Florida Gulf Coast,67
2/4/2017,James Madison,73,Northeastern,69
2/4/2017,Kansas,89,Iowa State,92
2/4/2017,Kennesaw State,84,USC Upstate,79
2/4/2017,Lamar,77,McNeese State,57
2/4/2017,Liberty,57,Radford,54
2/4/2017,Lipscomb,87,NJIT,63
2/4/2017,Long Beach State,72,UC-Irvine,63
2/4/2017,LIU-Brooklyn,78,Saint Francis (PA),80
2/4/2017,LSU,73,Texas A&M,85
2/4/2017,Louisiana Tech,94,Marshall,90
2/4/2017,Loyola (IL),61,Southern Illinois,67
2/4/2017,Loyola (MD),78,Army,63
2/4/2017,Maine,71,UMBC,83
2/4/2017,Manhattan,68,Marist,67
2/4/2017,Maryland,72,Purdue,73
2/4/2017,Maryland-Eastern Shore,78,Coppin State,57
2/4/2017,UMass-Lowell,60,Binghamton,59
2/4/2017,Mercer,62,Wofford,65
2/4/2017,Miami (OH),62,Kent State,66
2/4/2017,Michigan,66,Ohio State,70
2/4/2017,Milwaukee,100,UIC,105
2/4/2017,Mississippi State,64,Tennessee,59
2/4/2017,Missouri,83,Arkansas,78
2/4/2017,Montana,90,Montana State,84
2/4/2017,Morgan State,62,North Carolina Central,68
2/4/2017,Mount St. Mary's,52,Central Connecticut,54
2/4/2017,UNLV,49,Colorado State,69
2/4/2017,New Mexico,68,San Jose State,78
2/4/2017,New Mexico State,86,Chicago State,51
2/4/2017,New Orleans,78,Nicholls State,69
2/4/2017,NC State,79,Miami (FL),84
2/4/2017,UNC Wilmington,108,Delaware,80
2/4/2017,North Dakota,87,Northern Colorado,77
2/4/2017,North Dakota State,66,South Dakota,76
2/4/2017,North Florida,96,Stetson,64
2/4/2017,North Texas,80,Rice,95
2/4/2017,Northern Illinois,81,Eastern Michigan,69
2/4/2017,Northern Iowa,65,Indiana State,60
2/4/2017,Northwestern State,73,Stephen F. Austin,75
2/4/2017,Ohio,85,Akron,70
2/4/2017,Old Dominion,61,Florida Atlantic,65
2/4/2017,Oregon,85,Arizona,58
2/4/2017,Oregon State,68,Arizona State,81
2/4/2017,Penn State,68,Rutgers,70
2/4/2017,Pepperdine,82,Pacific,72
2/4/2017,Quinnipiac,89,Niagara,81
2/4/2017,Richmond,84,George Washington,75
2/4/2017,Sacred Heart,73,Bryant,70
2/4/2017,St. Joseph's,83,Fordham,86
2/4/2017,Saint Louis,78,North Carolina A&T,59
2/4/2017,Samford,75,UNC Greensboro,81
2/4/2017,San Diego,27,Saint Mary's,71
2/4/2017,San Francisco,74,Loyola Marymount,64
2/4/2017,Savannah State,89,Hampton,92
2/4/2017,Seattle,63,Utah Valley,50
2/4/2017,Siena,73,Canisius,80
2/4/2017,South Carolina,77,Georgia,75
2/4/2017,South Carolina State,62,Norfolk State,65
2/4/2017,South Dakota State,74,Oral Roberts,67
2/4/2017,Southeast Missouri State,81,Morehead State,89
2/4/2017,Southern,67,Grambling,66
2/4/2017,SIU-Edwardsville,61,Jacksonville State,72
2/4/2017,Southern Miss,47,Western Kentucky,64
2/4/2017,St. Bonaventure,77,VCU,83
2/4/2017,St. Francis (NY),54,Robert Morris,78
2/4/2017,Stanford,81,Utah,75
2/4/2017,Syracuse,66,Virginia,62
2/4/2017,UT-Martin,85,Eastern Kentucky,68
2/4/2017,Texas-Arlington,76,Texas State,61
2/4/2017,TCU,78,Texas,63
2/4/2017,UTEP,57,Middle Tennessee,54
2/4/2017,Texas-Rio Grande Valley,60,UMKC,73
2/4/2017,UTSA,82,Alabama-Birmingham,67
2/4/2017,Texas Southern,74,Prairie View,61
2/4/2017,Texas Tech,77,Oklahoma,69
2/4/2017,Towson,82,William & Mary,80
2/4/2017,Troy,71,South Alabama,76
2/4/2017,Tulsa,53,SMU,76
2/4/2017,Vanderbilt,74,Ole Miss,81
2/4/2017,Villanova,92,St. John's (NY),79
2/4/2017,Wake Forest,81,Georgia Tech,69
2/4/2017,Washington,66,UCLA,107
2/4/2017,Washington State,77,USC,86
2/4/2017,Weber State,86,Northern Arizona,80
2/4/2017,West Virginia,75,Oklahoma State,82
2/4/2017,Western Illinois,67,Omaha,79
2/4/2017,Wichita State,86,Illinois State,45
2/4/2017,Winthrop,76,Campbell,62
2/4/2017,Wright State,79,Northern Kentucky,83
2/4/2017,Youngstown State,80,Detroit,90
2/5/2017,Boston University,75,Lafayette,58
2/5/2017,California,77,Colorado,66
2/5/2017,Florida State,109,Clemson,61
2/5/2017,Iowa,81,Nebraska,70
2/5/2017,UNC,83,Notre Dame,76
2/5/2017,Temple,83,South Florida,74
2/5/2017,Wisconsin,65,Indiana,60
2/6/2017,Alabama A&M,49,Arkansas-Pine Bluff,65
2/6/2017,Alabama State,71,Mississippi Valley State,66
2/6/2017,Alcorn State,75,Grambling,65
2/6/2017,Little Rock,69,Appalachian State,62
2/6/2017,Arkansas State,67,Coastal Carolina,57
2/6/2017,Bethune-Cookman,71,Howard,67
2/6/2017,Bucknell,82,Holy Cross,68
2/6/2017,Coppin State,77,North Carolina Central,86
2/6/2017,Fairfield,71,Quinnipiac,73
2/6/2017,Florida A&M,77,Delaware State,80
2/6/2017,Georgia Southern,74,Louisiana,70
2/6/2017,Georgia State,69,Louisiana-Monroe,55
2/6/2017,Kansas State,71,Kansas,74
2/6/2017,Maine,52,Hartford,41
2/6/2017,New Hampshire,55,Albany (NY),69
2/6/2017,Rider,69,Monmouth,74
2/6/2017,St. Peter's,70,Canisius,72
2/6/2017,Savannah State,87,Norfolk State,92
2/6/2017,South Carolina State,64,Hampton,93
2/6/2017,Southern,88,Jackson State,75
2/6/2017,Stony Brook,83,UMass-Lowell,72
2/6/2017,Vermont,71,Binghamton,51
2/6/2017,Virginia,71,Louisville,55
2/6/2017,Wofford,79,ETSU,76
2/7/2017,Akron,65,Ball State,63
2/7/2017,Arkansas,59,Vanderbilt,72
2/7/2017,Auburn,98,Mississippi State,92
2/7/2017,Buffalo,65,Northern Illinois,45
2/7/2017,Clemson,81,Syracuse,82
2/7/2017,Colorado State,69,Utah State,52
2/7/2017,Dayton,77,St. Joseph's,70
2/7/2017,Drake,53,Illinois State,82
2/7/2017,Georgia,60,Florida,72
2/7/2017,Georgia Tech,96,Tusculum,58
2/7/2017,Iona,79,Siena,81
2/7/2017,Kent State,83,Bowling Green State,84
2/7/2017,Kentucky,92,LSU,85
2/7/2017,Marquette,65,Butler,68
2/7/2017,UMass,62,Rhode Island,70
