"","AwayTeamName","HomeTeamName","Line","ProfitLine","Date"
"3129","Cal Irvine","New Mexico State",-1.5,-105,2015-01-03
"3130","Cal Irvine","North Dakota",6.5,-105,2016-03-16
"3131","Cal Irvine","Oral Roberts",-4,-108,2013-03-25
"3132","Cal Irvine","Oregon",-12.5,-103,2013-12-17
"3133","Cal Irvine","Oregon",-9.5,-107,2014-12-29
"3134","Cal Irvine","Oregon",-8,-101,2015-12-15
"3135","Cal Irvine","Pacific",-4.5,-105,2012-01-05
"3136","Cal Irvine","Pacific",-5,-109,2013-03-07
"3137","Cal Irvine","Pacific",-2,-107,2013-03-16
"3138","Cal Irvine","Pacific",-2,-105,2013-11-12
"3139","Cal Irvine","Pacific",6.5,-105,2015-12-04
"3140","Cal Irvine","Pepperdine",2,-101,2012-11-24
"3141","Cal Irvine","Sacramento State",10,-108,2013-11-30
"3142","Cal Irvine","Saint Mary's CA",-3,-107,2014-11-23
"3143","Cal Irvine","Saint Mary's CA",-5.5,-110,2015-12-06
"3144","Cal Irvine","Saint Mary's CA",-17.5,-105,2016-12-11
"3145","Cal Irvine","Saint Mary's CA",-17.5,-103,2017-12-16
"3146","Cal Irvine","Sam Houston State",5,-105,2012-11-21
"3147","Cal Irvine","San Jose State",-5.5,-103,2011-11-14
"3148","Cal Irvine","Santa Clara",-3.5,-102,2016-11-30
"3149","Cal Irvine","SMU",-10,-105,2014-03-19
"3150","Cal Irvine","South Dakota State",1,-106,2016-11-25
"3151","Cal Irvine","South Dakota State",-7,-106,2017-11-10
"3152","Cal Irvine","Southern Mississippi",-12,-102,2011-11-25
"3153","Cal Irvine","Southern Mississippi",2,-102,2012-11-20
"3154","Cal Irvine","UC Davis",3.5,-105,2012-01-07
"3155","Cal Irvine","UC Davis",-1,-103,2013-03-09
"3156","Cal Irvine","UC Davis",8,-105,2014-02-08
"3157","Cal Irvine","UC Davis",-1.5,-105,2015-03-07
"3158","Cal Irvine","UC Davis",8.5,-107,2016-02-27
"3159","Cal Irvine","UC Davis",3.5,-106,2017-01-28
"3160","Cal Irvine","UC Davis",-4,-110,2018-01-04
"3161","Cal Irvine","UCLA",-16,-105,2011-12-20
"3162","Cal Irvine","UCLA",-16,-103,2012-11-13
"3163","Cal Irvine","UL Lafayette",-4.5,-105,2016-03-23
"3164","Cal Irvine","UNLV",-14,-103,2012-11-28
"3165","Cal Irvine","USC",-13,-106,2010-11-13
"3166","Cal Irvine","USC",-10,-105,2012-12-20
"3167","Cal Irvine","UT Arlington",-4,-102,2013-02-23
"3168","Cal Irvine","Utah State",-2.5,-110,2015-12-12
"3169","Cal Irvine","Utah State",-8,-110,2017-12-06
"3170","Cal Irvine","UTEP",4,-105,2016-12-22
"3171","Cal Irvine","Washington",-9.5,-103,2013-11-14
"3172","Cal Irvine","Weber State",-7.5,-103,2012-12-08
"3173","Cal Irvine","Wisc Milwaukee",10.5,-106,2016-11-26
"3174","Cal Irvine","Wyoming",-14.5,-105,2011-12-13
"3175","Cal Lutheran","Pepperdine",-20.5,-120,2017-11-14
"3176","Cal Poly","California",-13,-107,2010-12-18
"3177","Cal Poly","CS Fullerton",2,-103,2011-02-26
"3178","Cal Poly","CS Northridge",-2.5,-102,2011-01-22
"3179","Cal Poly","Long Beach State",-8.5,-105,2011-02-24
"3180","Cal Poly","Long Beach State",-6,-105,2015-01-15
"3181","Cal Poly","Loyola Marymnt",-7.5,-107,2010-12-04
"3182","Cal Poly","Pacific",-10.5,-102,2011-01-06
"3183","Cal Poly","Pepperdine",-5.5,-105,2010-12-21
"3184","Cal Poly","San Diego State",-24.5,-106,2010-12-13
"3185","Cal Poly","UC Davis",-2.5,-105,2011-01-08
"3186","Cal Poly","UC Irvine",-2.5,-101,2011-02-10
"3187","Cal Poly","UC Riverside",-4,-101,2011-01-20
"3188","Cal Poly","UC Santa Barbara",-6,-101,2011-03-05
"3189","Cal Poly","UCLA",-18,-102,2010-12-11
"3190","Cal Poly Pomona","Arizona",-28.5,-120,2014-11-09
"3191","Cal Poly S.L.O.","Arizona State",-14,-109,2016-11-13
"3192","Cal Poly S.L.O.","Illinois Chicago",4,-106,2016-11-25
"3193","Cal Poly S.L.O.","Montana State",-7,107,2010-11-21
"3194","Cal Poly S.L.O.","Northern Illinois",-9.5,-111,2016-11-23
"3195","Cal Poly S.L.O.","Pepperdine",-8,-110,2016-11-11
"3196","Cal Poly S.L.O.","Sacramento State",2.5,-107,2010-11-27
"3197","Cal Poly Slo","Cal Riverside",3.5,-102,2012-12-29
"3198","Cal Poly Slo","Cal Santa Barbara",-2.5,-102,2013-01-19
"3199","Cal Poly Slo","Cal Santa Barbara",-7.5,-105,2014-01-11
"3200","Cal Poly Slo","CS Fullerton",-2,-105,2013-02-20
"3201","Cal Poly Slo","CS Fullerton",2.5,-108,2014-01-23
"3202","Cal Poly Slo","CS Northridge",-2.5,-102,2013-02-28
"3203","Cal Poly Slo","Fresno State",-3.5,-102,2013-11-20
"3204","Cal Poly Slo","Hawaii",-4,-110,2013-03-02
"3205","Cal Poly Slo","Hawaii",-3,-107,2013-03-03
"3206","Cal Poly Slo","Hawaii",-8,-105,2014-02-09
"3207","Cal Poly Slo","Long Beach State",-6,-105,2013-02-02
"3208","Cal Poly Slo","Loyola Marymount",-3.5,-103,2013-12-17
"3209","Cal Poly Slo","Nevada",-7,-103,2012-12-11
"3210","Cal Poly Slo","North Dakota",-3,-105,2013-11-29
"3211","Cal Poly Slo","Oregon",-15,-102,2013-12-01
"3212","Cal Poly Slo","Pacific",-6.5,-107,2013-01-12
"3213","Cal Poly Slo","Pittsburgh",-17,-109,2013-12-21
"3214","Cal Poly Slo","Saint Mary's CA",-14,-102,2012-12-01
"3215","Cal Poly Slo","Santa Clara",-11.5,-105,2012-12-17
"3216","Cal Poly Slo","UC Davis",-2,-103,2013-01-10
"3217","Cal Poly Slo","UC Davis",4.5,-102,2014-02-27
"3218","Cal Poly Slo","UCLA",-19,-103,2012-11-25
"3219","Cal Poly Slo","Washington",-8.5,-105,2012-12-20
"3220","Cal Poly SLO","Arizona",-16,-108,2013-11-08
"3221","Cal Poly SLO","Cal Irvine",6,-105,2012-01-12
"3222","Cal Poly SLO","Cal Irvine",-8.5,-103,2014-03-01
"3223","Cal Poly SLO","Cal Irvine",-7,-105,2014-03-14
"3224","Cal Poly SLO","Cal Irvine",-7,-105,2015-01-29
"3225","Cal Poly SLO","Cal Irvine",-8,-107,2016-03-03
"3226","Cal Poly SLO","Cal Irvine",-6,-110,2016-03-10
"3227","Cal Poly SLO","Cal Irvine",-13,-109,2017-01-26
"3228","Cal Poly SLO","Cal Irvine",-7,-109,2018-01-18
"3229","Cal Poly SLO","Cal Riverside",6,-103,2012-01-14
"3230","Cal Poly SLO","Cal Riverside",5,-105,2014-01-25
"3231","Cal Poly SLO","Cal Riverside",1.5,-108,2016-02-13
"3232","Cal Poly SLO","Cal Riverside",-1,-110,2017-02-25
"3233","Cal Poly SLO","Cal Riverside",-4,-102,2018-03-01
"3234","Cal Poly SLO","Cal Santa Barbara",-7.5,-105,2012-02-25
"3235","Cal Poly SLO","Cal Santa Barbara",-5,-105,2012-03-10
"3236","Cal Poly SLO","Cal Santa Barbara",-6.5,-105,2014-03-13
"3237","Cal Poly SLO","Cal Santa Barbara",-7,-101,2015-03-07
"3238","Cal Poly SLO","Cal Santa Barbara",-5.5,-102,2015-03-12
"3239","Cal Poly SLO","Cal Santa Barbara",-6.5,-110,2016-03-05
"3240","Cal Poly SLO","Cal Santa Barbara",-1,-105,2017-01-14
"3241","Cal Poly SLO","Cal Santa Barbara",-12.5,-107,2018-03-03
"3242","Cal Poly SLO","Cal Santa Barbara",-9.5,-120,2018-03-08
"3243","Cal Poly SLO","California",-12.5,-105,2014-11-26
"3244","Cal Poly SLO","California",-19.5,-105,2016-12-17
"3245","Cal Poly SLO","California",-8.5,-108,2017-11-12
"3246","Cal Poly SLO","Central Michigan",-1,-102,2017-11-24
"3247","Cal Poly SLO","College of Charleston",-12,-102,2017-11-22
"3248","Cal Poly SLO","CS Fullerton",-2,-105,2012-02-02
"3249","Cal Poly SLO","CS Fullerton",3.5,-105,2015-02-19
"3250","Cal Poly SLO","CS Fullerton",4.5,-102,2016-01-23
"3251","Cal Poly SLO","CS Fullerton",-2.5,-102,2017-01-28
"3252","Cal Poly SLO","CS Fullerton",-7.5,-102,2018-02-08
"3253","Cal Poly SLO","CS Northridge",6.5,-105,2012-02-15
"3254","Cal Poly SLO","CS Northridge",3.5,-109,2014-03-15
"3255","Cal Poly SLO","CS Northridge",2.5,-107,2015-01-17
"3256","Cal Poly SLO","CS Northridge",4.5,-108,2016-01-21
"3257","Cal Poly SLO","CS Northridge",-6,-101,2017-02-15
"3258","Cal Poly SLO","CS Northridge",4,-107,2018-01-20
"3259","Cal Poly SLO","Delaware",-7,-107,2014-01-04
"3260","Cal Poly SLO","DePaul",-3,-105,2011-12-21
"3261","Cal Poly SLO","Fresno State",-1.5,-105,2011-12-17
"3262","Cal Poly SLO","Fresno State",-4.5,-105,2014-12-13
"3263","Cal Poly SLO","Fresno State",-7,-105,2016-12-10
"3264","Cal Poly SLO","Gonzaga",-21,-108,2014-12-20
"3265","Cal Poly SLO","Hawaii",-4,-101,2015-01-08
"3266","Cal Poly SLO","Hawaii",-9,-110,2016-01-06
"3267","Cal Poly SLO","Hawaii",-10.5,-105,2016-01-07
"3268","Cal Poly SLO","Hawaii",-5,-103,2017-02-09
"3269","Cal Poly SLO","Hawaii",-7.5,-108,2018-01-10
"3270","Cal Poly SLO","Idaho",-4.5,-105,2017-11-25
"3271","Cal Poly SLO","IPFW",-1.5,-105,2014-12-30
"3272","Cal Poly SLO","Long Beach State",-9.5,-105,2012-01-05
"3273","Cal Poly SLO","Long Beach State",-5,-105,2014-02-15
"3274","Cal Poly SLO","Long Beach State",-6,-108,2016-02-11
"3275","Cal Poly SLO","Long Beach State",-7.5,-107,2017-02-23
"3276","Cal Poly SLO","Long Beach State",-8.5,-102,2018-02-10
"3277","Cal Poly SLO","MD Baltimore CO",13.5,-109,2015-11-22
"3278","Cal Poly SLO","Nevada",-3,-102,2014-11-15
"3279","Cal Poly SLO","Northern Colorado",3,-105,2012-02-18
"3280","Cal Poly SLO","Pacific",5.5,-108,2012-01-26
"3281","Cal Poly SLO","Pacific",-2.5,-103,2013-03-15
"3282","Cal Poly SLO","Princeton",-14.5,-105,2016-12-31
"3283","Cal Poly SLO","Saint Mary's CA",-12.5,-105,2014-11-29
"3284","Cal Poly SLO","Saint Mary's CA",-8.5,-110,2015-12-14
"3285","Cal Poly SLO","San Francisco",-8,-105,2014-12-15
"3286","Cal Poly SLO","San Jose State",6.5,-108,2011-12-10
"3287","Cal Poly SLO","Santa Clara",-3,-105,2014-12-23
"3288","Cal Poly SLO","Santa Clara",-10,-101,2017-11-18
"3289","Cal Poly SLO","SMU",-20,-102,2017-12-19
"3290","Cal Poly SLO","Stanford",-12.5,-105,2013-12-29
"3291","Cal Poly SLO","Stanford",-19,-103,2017-11-10
"3292","Cal Poly SLO","Texas A&M",-15.5,-110,2015-12-29
"3293","Cal Poly SLO","Texas San Antonio",10,-102,2015-12-22
"3294","Cal Poly SLO","Texas Southern",4,-108,2014-03-19
"3295","Cal Poly SLO","UC Davis",15.5,-108,2012-01-28
"3296","Cal Poly SLO","UC Davis",-2.5,-109,2015-01-31
"3297","Cal Poly SLO","UC Davis",4,-101,2016-01-30
"3298","Cal Poly SLO","UC Davis",-7,-107,2017-01-07
"3299","Cal Poly SLO","UC Davis",-4.5,-105,2017-03-09
"3300","Cal Poly SLO","UC Davis",-9.5,-103,2018-01-27
"3301","Cal Poly SLO","UCLA",-7,-110,2015-11-15
"3302","Cal Poly SLO","UNLV",-15,-107,2011-11-22
"3303","Cal Poly SLO","UNLV",-7,-105,2015-11-13
"3304","Cal Poly SLO","USC",-9,-105,2015-12-17
"3305","Cal Poly SLO","UT Arlington",-13.5,-110,2017-12-21
"3306","Cal Poly SLO","Washington U",-14,-110,2016-12-20
"3307","Cal Poly SLO","Weber State",-7,-102,2013-03-20
"3308","Cal Poly SLO","Wichita State",-17,-101,2014-03-21
"3309","CAL Poly SLO","USC",-9,-105,2011-11-19
"3310","Cal Riverside","Air Force",-7,-105,2013-12-14
"3311","Cal Riverside","Alaska Anchorage",-1.5,-108,2012-11-23
"3312","Cal Riverside","Cal Irvine",-2.5,-102,2012-01-28
"3313","Cal Riverside","Cal Irvine",-11,-105,2013-02-13
"3314","Cal Riverside","Cal Irvine",-13,-102,2014-02-15
"3315","Cal Riverside","Cal Irvine",-12.5,-102,2014-03-13
"3316","Cal Riverside","Cal Irvine",-11,-108,2015-01-10
"3317","Cal Riverside","Cal Irvine",-8,-102,2015-03-12
"3318","Cal Riverside","Cal Irvine",-12.5,-110,2016-01-09
"3319","Cal Riverside","Cal Irvine",-13,-105,2017-02-18
"3320","Cal Riverside","Cal Irvine",-10.5,-108,2017-03-09
"3321","Cal Riverside","Cal Irvine",-10.5,-103,2018-01-24
"3322","Cal Riverside","Cal Poly Slo",-13,-102,2013-03-07
"3323","Cal Riverside","Cal Poly Slo",-8.5,-105,2014-02-22
"3324","Cal Riverside","Cal Poly SLO",-10.5,-103,2012-02-09
"3325","Cal Riverside","Cal Poly SLO",-6.5,-108,2012-03-08
"3326","Cal Riverside","Cal Poly SLO",-8.5,-105,2015-01-24
"3327","Cal Riverside","Cal Poly SLO",-8,-105,2016-01-28
"3328","Cal Riverside","Cal Poly SLO",-5.5,-108,2017-02-04
"3329","Cal Riverside","Cal Poly SLO",-6,-102,2018-01-31
"3330","Cal Riverside","Cal Santa Barbara",-11,-105,2012-02-11
"3331","Cal Riverside","Cal Santa Barbara",-10,-105,2013-03-09
"3332","Cal Riverside","Cal Santa Barbara",-13.5,-108,2014-02-20
"3333","Cal Riverside","Cal Santa Barbara",-9.5,-107,2015-01-22
"3334","Cal Riverside","Cal Santa Barbara",-9.5,-105,2016-03-03
"3335","Cal Riverside","Cal Santa Barbara",2.5,-109,2017-02-23
"3336","Cal Riverside","Cal Santa Barbara",-12,-102,2018-01-06
"3337","Cal Riverside","California",-13.5,-103,2017-11-10
"3338","Cal Riverside","CS Fullerton",-8,-103,2012-01-18
"3339","Cal Riverside","CS Fullerton",-14.5,-107,2013-01-12
"3340","Cal Riverside","CS Fullerton",-6.5,-109,2014-01-09
"3341","Cal Riverside","CS Fullerton",-4,-101,2015-02-07
"3342","Cal Riverside","CS Fullerton",1,-108,2016-01-30
"3343","Cal Riverside","CS Fullerton",-7.5,-105,2017-01-18
"3344","Cal Riverside","CS Fullerton",-7.5,-105,2018-01-03
"3345","Cal Riverside","CS Northridge",-1.5,-108,2012-02-22
"3346","Cal Riverside","CS Northridge",-13,-109,2013-01-03
"3347","Cal Riverside","CS Northridge",-6.5,-108,2014-01-30
"3348","Cal Riverside","CS Northridge",-1.5,-103,2015-02-28
"3349","Cal Riverside","CS Northridge",-2.5,-108,2016-01-16
"3350","Cal Riverside","CS Northridge",-8.5,-102,2017-01-04
"3351","Cal Riverside","CS Northridge",-1,-103,2018-02-14
"3352","Cal Riverside","Denver U",-10.5,-101,2016-12-22
"3353","Cal Riverside","Hawaii",-11.5,-109,2013-01-05
"3354","Cal Riverside","Hawaii",-12.5,-110,2013-01-06
"3355","Cal Riverside","Hawaii",-15.5,-107,2014-01-19
"3356","Cal Riverside","Hawaii",-10.5,-108,2015-02-12
"3357","Cal Riverside","Hawaii",-14.5,-105,2016-02-25
"3358","Cal Riverside","Hawaii",-7.5,-102,2017-01-25
"3359","Cal Riverside","Hawaii",-11.5,-108,2018-02-07
"3360","Cal Riverside","Illinois Chicago",-10.5,-108,2012-11-11
"3361","Cal Riverside","Lamar",-7,-108,2010-11-19
"3362","Cal Riverside","Long Beach State",-16,-105,2012-02-25
"3363","Cal Riverside","Long Beach State",-12.5,-105,2013-02-16
"3364","Cal Riverside","Long Beach State",-10.5,-103,2014-03-08
"3365","Cal Riverside","Long Beach State",-12,-105,2015-02-05
"3366","Cal Riverside","Long Beach State",-11,-105,2016-02-27
"3367","Cal Riverside","Long Beach State",-8,-110,2016-03-10
"3368","Cal Riverside","Long Beach State",-11,-105,2017-01-07
"3369","Cal Riverside","Long Beach State",-8.5,-108,2018-03-03
"3370","Cal Riverside","Loyola Marymount",-7.5,-105,2014-11-26
"3371","Cal Riverside","Loyola Marymount",-2.5,-110,2015-12-06
"3372","Cal Riverside","Loyola Marymount",-4.5,-108,2017-11-15
"3373","Cal Riverside","Michigan",-21,-109,2017-11-26
"3374","Cal Riverside","Montana",-14.5,-102,2017-12-17
"3375","Cal Riverside","Montana State",-7.5,-105,2011-12-11
"3376","Cal Riverside","Nevada",-11.5,-105,2011-12-17
"3377","Cal Riverside","North Texas",-8,-105,2014-01-04
"3378","Cal Riverside","Northen Colorado",-5.5,-103,2016-12-20
"3379","Cal Riverside","Northern Colorado",-11,-108,2013-12-16
"3380","Cal Riverside","Northern Illinois",-6,-102,2015-01-02
"3381","Cal Riverside","Ohio",-8.5,-108,2015-12-30
"3382","Cal Riverside","Pacific",-3.5,-107,2012-01-07
"3383","Cal Riverside","Pacific",-14,-101,2013-01-24
"3384","Cal Riverside","Pepperdine",-7,-102,2012-12-05
"3385","Cal Riverside","Pepperdine",-5.5,-108,2017-12-05
"3386","Cal Riverside","Portland State",-6,-105,2013-02-23
"3387","Cal Riverside","Portland U",-7.5,-102,2016-11-11
"3388","Cal Riverside","Rice",-1.5,-105,2015-11-27
"3389","Cal Riverside","Sacramento State",-2,-105,2013-12-29
"3390","Cal Riverside","San Diego State",-15.5,-102,2011-12-19
"3391","Cal Riverside","San Diego State",-19,-103,2013-11-08
"3392","Cal Riverside","San Diego State",-16.5,-102,2014-12-22
"3393","Cal Riverside","San Francisco",-5.5,-108,2015-11-21
"3394","Cal Riverside","Santa Clara",-6,-101,2016-12-13
"3395","Cal Riverside","SMU",-13.5,-105,2010-11-20
"3396","Cal Riverside","Southern Utah",-3,-102,2013-11-23
"3397","Cal Riverside","Texas State",-3,-101,2012-11-24
"3398","Cal Riverside","UC Davis",3.5,-102,2012-01-05
"3399","Cal Riverside","UC Davis",-7.5,-102,2013-01-26
"3400","Cal Riverside","UC Davis",-5.5,-105,2014-01-16
"3401","Cal Riverside","UC Davis",-8.5,-107,2015-03-05
"3402","Cal Riverside","UC Davis",1,-102,2016-01-21
"3403","Cal Riverside","UC Davis",-7,-105,2017-02-11
"3404","Cal Riverside","UC Davis",-10.5,-105,2018-02-24
"3405","Cal Riverside","UC Davis",-7,-104,2018-03-08
"3406","Cal Riverside","UCLA",-17,-108,2014-12-10
"3407","Cal Riverside","UCLA",-24.5,-104,2016-11-30
"3408","Cal Riverside","UNLV",-20.5,-102,2010-11-12
"3409","Cal Riverside","UNLV",-6.5,-114,2016-11-16
"3410","Cal Riverside","USC",-16,-101,2012-12-15
"3411","Cal Riverside","UTAH",-23.5,-103,2014-11-21
"3412","Cal Riverside","Utah U",-20,-108,2016-11-25
"3413","Cal Riverside","UTEP",-8.5,-103,2011-11-13
"3414","Cal Riverside","Youngstown State",-7.5,-108,2011-11-18
"3415","Cal Santa Barbara","Arizona State",-8,-105,2015-11-29
"3416","Cal Santa Barbara","Boise State",-9.5,-108,2012-11-24
"3417","Cal Santa Barbara","BYU",-11.5,-105,2011-12-22
"3418","Cal Santa Barbara","Cal Irvine",5.5,-108,2012-02-15
"3419","Cal Santa Barbara","Cal Irvine",-8,-105,2013-02-02
"3420","Cal Santa Barbara","Cal Irvine",-4,-105,2014-02-27
"3421","Cal Santa Barbara","Cal Irvine",-7.5,-105,2015-01-31
"3422","Cal Santa Barbara","Cal Irvine",-8,-107,2016-01-30
"3423","Cal Santa Barbara","Cal Irvine",-17.5,-103,2017-02-08
"3424","Cal Santa Barbara","Cal Irvine",-2.5,-104,2018-02-22
"3425","Cal Santa Barbara","Cal Poly Slo",-6.5,-108,2013-02-16
"3426","Cal Santa Barbara","Cal Poly SLO",-2,-108,2012-01-02
"3427","Cal Santa Barbara","Cal Poly SLO",2.5,-109,2014-03-08
"3428","Cal Santa Barbara","Cal Poly SLO",3,-102,2015-01-10
"3429","Cal Santa Barbara","Cal Poly SLO",-3.5,-105,2016-01-14
"3430","Cal Santa Barbara","Cal Poly SLO",-10,-105,2017-03-04
"3431","Cal Santa Barbara","Cal Poly SLO",4.5,-109,2018-01-04
"3432","Cal Santa Barbara","Cal Riverside",7.5,-105,2012-01-12
"3433","Cal Santa Barbara","Cal Riverside",1.5,-103,2013-02-20
"3434","Cal Santa Barbara","Cal Riverside",9,-108,2014-01-23
"3435","Cal Santa Barbara","Cal Riverside",4,-109,2015-02-19
"3436","Cal Santa Barbara","Cal Riverside",5.5,-105,2016-02-18
"3437","Cal Santa Barbara","Cal Riverside",-4.5,-105,2017-01-21
"3438","Cal Santa Barbara","Cal Riverside",11.5,-108,2018-01-27
"3439","Cal Santa Barbara","California",-8.5,-105,2011-12-19
"3440","Cal Santa Barbara","California",-14,-107,2012-12-18
"3441","Cal Santa Barbara","California",-16,-105,2015-11-16
"3442","Cal Santa Barbara","Colorado",-14.5,-103,2013-11-21
"3443","Cal Santa Barbara","CS Fullerton",-2.5,-105,2012-02-04
"3444","Cal Santa Barbara","CS Fullerton",-8,-101,2012-12-29
"3445","Cal Santa Barbara","CS Fullerton",5,-103,2014-01-25
"3446","Cal Santa Barbara","CS Fullerton",5,-108,2016-02-27
"3447","Cal Santa Barbara","CS Fullerton",-10.5,-107,2017-03-02
"3448","Cal Santa Barbara","CS Fullerton",-1,-107,2018-01-25
"3449","Cal Santa Barbara","CS Northridge",8.5,-106,2012-02-02
"3450","Cal Santa Barbara","CS Northridge",-5.5,-102,2013-03-02
"3451","Cal Santa Barbara","CS Northridge",4.5,-105,2014-01-18
"3452","Cal Santa Barbara","CS Northridge",5.5,-103,2015-02-14
"3453","Cal Santa Barbara","CS Northridge",2,-101,2016-02-25
"3454","Cal Santa Barbara","CS Northridge",-11.5,-101,2017-02-11
"3455","Cal Santa Barbara","CS Northridge",8,-103,2018-02-24
"3456","Cal Santa Barbara","Hawaii",-8,-105,2013-02-28
"3457","Cal Santa Barbara","Hawaii",-4.5,-102,2014-02-06
"3458","Cal Santa Barbara","Hawaii",-2,-108,2015-03-04
"3459","Cal Santa Barbara","Hawaii",-9,-110,2016-01-09
"3460","Cal Santa Barbara","Hawaii",-3.5,-105,2016-03-11
"3461","Cal Santa Barbara","Hawaii",-6.5,-101,2017-01-29
"3462","Cal Santa Barbara","Hawaii",-3,-110,2018-01-14
"3463","Cal Santa Barbara","Idaho U",1.5,-107,2012-03-14
"3464","Cal Santa Barbara","Illinois State",-12.5,-103,2012-11-12
"3465","Cal Santa Barbara","Kansas",-16.5,-105,2014-11-14
"3466","Cal Santa Barbara","Long Beach State",-7.5,-107,2012-02-22
"3467","Cal Santa Barbara","Long Beach State",-4,-103,2012-03-10
"3468","Cal Santa Barbara","Long Beach State",-10.5,-102,2013-01-31
"3469","Cal Santa Barbara","Long Beach State",-3,-101,2015-01-17
"3470","Cal Santa Barbara","Long Beach State",-5.5,-110,2016-01-28
"3471","Cal Santa Barbara","Long Beach State",-8,-108,2017-01-19
"3472","Cal Santa Barbara","Long Beach State",-1.5,-107,2018-02-15
"3473","Cal Santa Barbara","Montana State",-1.5,-110,2017-12-09
"3474","Cal Santa Barbara","Nebraska Omaha",-2.5,-108,2015-11-13
"3475","Cal Santa Barbara","Nevada",-12,-110,2016-12-22
"3476","Cal Santa Barbara","Oral Roberts",3.5,-105,2015-03-18
"3477","Cal Santa Barbara","Oregon",-2.5,-108,2010-11-14
"3478","Cal Santa Barbara","Oregon",-8,-101,2014-12-22
"3479","Cal Santa Barbara","Oregon State",-2,-101,2014-12-30
"3480","Cal Santa Barbara","Pacific",4.5,-102,2012-01-28
"3481","Cal Santa Barbara","Pacific",-7,-108,2013-01-10
"3482","Cal Santa Barbara","Pacific",-5,-105,2013-03-14
"3483","Cal Santa Barbara","Pepperdine",3,-101,2017-11-20
"3484","Cal Santa Barbara","Pittsburgh",-5.5,-108,2017-11-15
"3485","Cal Santa Barbara","Portland U",-3.5,-105,2010-11-27
"3486","Cal Santa Barbara","Sacramento State",8.5,-102,2017-12-23
"3487","Cal Santa Barbara","San Diego",10,-108,2011-12-13
"3488","Cal Santa Barbara","San Diego",-3.5,-105,2013-12-15
